Bug1,Bug2,prod,comp,type,priorA,versA,date,id,priorS,versS,,cosine_similarity,class
224168,223131,0.000,0.000,0.000,1.000,0.000,1.000,1037.000,1.000,0.000,0.989,dup
224187,224913,1.000,0.000,1.000,1.000,0.000,1.000,726.000,1.000,0.000,0.983,dup
224200,226009,1.000,0.000,1.000,1.000,0.000,1.000,1809.000,1.000,0.000,0.905,dup
224209,254454,1.000,1.000,0.000,1.000,0.000,1.000,30245.000,1.000,0.000,0.974,dup
224215,224981,1.000,1.000,1.000,1.000,0.000,1.000,766.000,1.000,0.000,0.982,dup
215065,216996,1.000,1.000,1.000,1.000,0.000,1.000,1931.000,1.000,0.000,0.99,dup
224252,224254,1.000,1.000,1.000,1.000,0.000,1.000,2.000,1.000,0.000,0.999,dup
224252,224110,1.000,1.000,1.000,1.000,0.000,1.000,142.000,1.000,0.000,0.998,dup
224254,224110,1.000,1.000,1.000,1.000,0.000,1.000,144.000,1.000,0.000,0.999,dup
224270,226906,1.000,1.000,1.000,1.000,0.000,1.000,2636.000,1.000,0.000,0.993,dup
224278,230807,0.000,0.000,1.000,1.000,0.000,1.000,6529.000,1.000,0.000,0.981,dup
224278,234051,1.000,1.000,0.000,1.000,0.000,1.000,9773.000,1.000,0.000,0.994,dup
224280,224286,1.000,1.000,1.000,1.000,0.000,1.000,6.000,1.000,0.000,0.998,dup
224290,215940,0.000,0.000,1.000,1.000,0.000,1.000,8350.000,1.000,0.000,0.999,dup
224295,256910,1.000,1.000,0.000,1.000,0.000,1.000,32615.000,1.000,0.000,0.999,dup
224308,224044,1.000,1.000,0.000,1.000,0.000,1.000,264.000,1.000,0.000,0.994,dup
224314,227067,1.000,0.000,0.000,1.000,0.000,1.000,2753.000,1.000,0.000,0.993,dup
224314,228401,1.000,0.000,0.000,1.000,0.000,1.000,4087.000,1.000,0.000,0.983,dup
224314,229882,1.000,1.000,1.000,1.000,0.000,1.000,5568.000,1.000,0.000,0.981,dup
224314,231508,0.000,0.000,1.000,1.000,0.000,1.000,7194.000,1.000,0.000,0.985,dup
224314,235759,1.000,1.000,0.000,1.000,0.000,1.000,11445.000,1.000,0.000,0.993,dup
224314,235833,1.000,0.000,0.000,1.000,0.000,1.000,11519.000,1.000,0.000,0.99,dup
224314,238435,1.000,0.000,0.000,1.000,0.000,1.000,14121.000,1.000,0.000,0.997,dup
224314,238522,1.000,0.000,1.000,1.000,0.000,1.000,14208.000,1.000,0.000,0.994,dup
224314,238557,1.000,0.000,1.000,1.000,0.000,1.000,14243.000,1.000,0.000,0.981,dup
224314,238642,1.000,0.000,0.000,1.000,0.000,1.000,14328.000,1.000,0.000,0.995,dup
224314,238873,1.000,1.000,0.000,1.000,0.000,1.000,14559.000,1.000,0.000,0.995,dup
224314,239039,1.000,0.000,1.000,1.000,0.000,1.000,14725.000,1.000,0.000,0.997,dup
224314,241746,1.000,0.000,1.000,1.000,0.000,1.000,17432.000,1.000,0.000,0.992,dup
224314,242680,1.000,0.000,1.000,1.000,0.000,1.000,18366.000,1.000,0.000,0.988,dup
224314,242965,0.000,0.000,1.000,1.000,0.000,1.000,18651.000,1.000,0.000,0.995,dup
224314,242973,0.000,0.000,1.000,1.000,0.000,1.000,18659.000,1.000,0.000,0.998,dup
224314,243073,1.000,1.000,0.000,1.000,0.000,1.000,18759.000,1.000,0.000,0.994,dup
224314,243267,0.000,0.000,0.000,1.000,0.000,1.000,18953.000,1.000,0.000,0.999,dup
224314,244360,1.000,0.000,0.000,1.000,0.000,1.000,20046.000,1.000,0.000,0.988,dup
224314,245784,1.000,1.000,0.000,1.000,0.000,1.000,21470.000,1.000,0.000,0.993,dup
224314,246301,1.000,1.000,1.000,1.000,0.000,1.000,21987.000,1.000,0.000,0.98,dup
224314,247119,1.000,1.000,1.000,1.000,0.000,1.000,22805.000,1.000,0.000,0.983,dup
224314,247681,1.000,0.000,0.000,1.000,0.000,1.000,23367.000,1.000,0.000,0.99,dup
224314,248836,1.000,0.000,1.000,1.000,0.000,1.000,24522.000,1.000,0.000,0.974,dup
224314,249059,0.000,0.000,1.000,1.000,0.000,1.000,24745.000,1.000,0.000,0.992,dup
224314,250521,1.000,1.000,0.000,1.000,0.000,1.000,26207.000,1.000,0.000,0.988,dup
224314,256052,1.000,0.000,0.000,1.000,0.000,1.000,31738.000,1.000,0.000,0.982,dup
224314,218311,0.000,0.000,0.000,1.000,0.000,1.000,6003.000,1.000,0.000,0.982,dup
224314,214092,1.000,0.000,0.000,1.000,0.000,1.000,10222.000,1.000,0.000,0.977,dup
224314,218734,0.000,0.000,1.000,1.000,0.000,1.000,5580.000,1.000,0.000,0.997,dup
224314,218812,0.000,0.000,1.000,1.000,0.000,1.000,5502.000,1.000,0.000,0.993,dup
224314,222757,1.000,0.000,1.000,1.000,0.000,1.000,1557.000,1.000,0.000,0.986,dup
224314,223448,0.000,0.000,1.000,1.000,0.000,1.000,866.000,1.000,0.000,0.998,dup
224317,224366,1.000,1.000,1.000,0.333,0.000,1.000,49.000,-1.000,0.000,0.992,dup
224317,224628,1.000,1.000,0.000,0.333,0.000,1.000,311.000,-1.000,0.000,0.992,dup
224317,225041,0.000,0.000,1.000,1.000,0.000,1.000,724.000,1.000,0.000,0.983,dup
215073,214801,1.000,1.000,1.000,1.000,0.000,1.000,272.000,1.000,0.000,0.984,dup
224354,218436,0.000,0.000,1.000,0.500,0.000,1.000,5918.000,922337203685477.600,0.000,0.999,dup
224355,224405,0.000,0.000,1.000,1.000,0.000,1.000,50.000,1.000,0.000,0.947,dup
224355,224420,0.000,0.000,1.000,1.000,0.000,1.000,65.000,1.000,0.000,0.946,dup
224360,226513,0.000,0.000,1.000,1.000,0.000,1.000,2153.000,1.000,0.000,0.995,dup
224360,231215,1.000,1.000,0.000,1.000,0.000,1.000,6855.000,1.000,0.000,0.996,dup
224366,224628,1.000,1.000,0.000,1.000,0.000,1.000,262.000,1.000,0.000,0.984,dup
224366,225041,0.000,0.000,1.000,0.333,0.000,1.000,675.000,-1.000,0.000,0.983,dup
215078,234817,1.000,0.000,1.000,1.000,0.000,1.000,19739.000,1.000,0.000,0.995,dup
215078,241139,1.000,1.000,1.000,1.000,0.000,1.000,26061.000,1.000,0.000,0.987,dup
224376,224115,1.000,1.000,1.000,1.000,0.000,1.000,261.000,1.000,0.000,0.991,dup
224383,230945,1.000,1.000,1.000,1.000,0.000,1.000,6562.000,1.000,0.000,0.95,dup
224384,224846,1.000,1.000,1.000,0.333,0.000,1.000,462.000,-1.000,0.000,0.985,dup
224388,224637,0.000,0.000,0.000,1.000,0.000,1.000,249.000,1.000,0.000,0.992,dup
224394,224396,1.000,1.000,1.000,1.000,0.000,1.000,2.000,1.000,0.000,1.0,dup
224404,222117,1.000,1.000,1.000,0.500,0.000,1.000,2287.000,922337203685477.600,0.000,0.991,dup
224405,224420,1.000,1.000,1.000,1.000,0.000,1.000,15.000,1.000,0.000,0.997,dup
224413,245269,1.000,1.000,0.000,1.000,0.000,1.000,20856.000,1.000,0.000,0.995,dup
224418,228647,1.000,1.000,0.000,1.000,0.000,1.000,4229.000,1.000,0.000,0.991,dup
224418,233624,1.000,0.000,0.000,1.000,0.000,1.000,9206.000,1.000,0.000,0.995,dup
224418,238341,1.000,1.000,0.000,1.000,0.000,1.000,13923.000,1.000,0.000,0.995,dup
224418,222272,1.000,1.000,0.000,1.000,0.000,1.000,2146.000,1.000,0.000,0.993,dup
224418,223088,1.000,1.000,0.000,1.000,0.000,1.000,1330.000,1.000,0.000,0.999,dup
224418,223119,1.000,1.000,0.000,1.000,0.000,1.000,1299.000,1.000,0.000,0.948,dup
224418,223311,1.000,1.000,0.000,1.000,0.000,1.000,1107.000,1.000,0.000,0.998,dup
224419,225307,0.000,0.000,1.000,1.000,0.000,1.000,888.000,1.000,0.000,1.0,dup
224423,224521,1.000,1.000,1.000,1.000,0.000,1.000,98.000,1.000,0.000,0.993,dup
224425,222472,1.000,1.000,1.000,1.000,0.000,1.000,1953.000,1.000,0.000,0.99,dup
224436,246870,1.000,1.000,1.000,1.000,0.000,1.000,22434.000,1.000,0.000,0.999,dup
224439,257242,1.000,1.000,1.000,1.000,0.000,1.000,32803.000,1.000,0.000,0.991,dup
224453,224097,0.000,0.000,1.000,1.000,0.000,1.000,356.000,1.000,0.000,0.997,dup
224458,224645,1.000,1.000,1.000,1.000,0.000,1.000,187.000,1.000,0.000,0.981,dup
224471,223822,0.000,0.000,0.000,0.333,0.000,1.000,649.000,-1.000,0.000,0.998,dup
224472,232211,1.000,1.000,0.000,1.000,0.000,1.000,7739.000,1.000,0.000,0.997,dup
224472,232484,1.000,1.000,0.000,1.000,0.000,1.000,8012.000,1.000,0.000,1.0,dup
224472,232800,1.000,1.000,0.000,1.000,0.000,1.000,8328.000,1.000,0.000,0.996,dup
224472,236366,1.000,1.000,0.000,1.000,0.000,1.000,11894.000,1.000,0.000,0.993,dup
224472,240125,1.000,1.000,0.000,1.000,0.000,1.000,15653.000,1.000,0.000,0.998,dup
224472,250189,1.000,1.000,0.000,1.000,0.000,1.000,25717.000,1.000,0.000,0.994,dup
224475,224631,1.000,1.000,0.000,1.000,0.000,1.000,156.000,1.000,0.000,0.994,dup
224477,224771,1.000,1.000,1.000,1.000,0.000,1.000,294.000,1.000,0.000,0.999,dup
224482,225202,1.000,1.000,0.000,1.000,0.000,1.000,720.000,1.000,0.000,1.0,dup
224484,236712,0.000,0.000,1.000,1.000,0.000,1.000,12228.000,1.000,0.000,0.999,dup
224484,237349,1.000,1.000,1.000,1.000,0.000,1.000,12865.000,1.000,0.000,0.997,dup
224484,243207,0.000,0.000,1.000,1.000,0.000,1.000,18723.000,1.000,0.000,0.996,dup
224484,243620,0.000,0.000,0.000,1.000,0.000,1.000,19136.000,1.000,0.000,0.999,dup
224503,223338,1.000,1.000,1.000,1.000,0.000,1.000,1165.000,1.000,0.000,0.998,dup
224503,223735,1.000,1.000,1.000,1.000,0.000,1.000,768.000,1.000,0.000,0.999,dup
224505,224507,1.000,0.000,0.000,1.000,0.000,1.000,2.000,1.000,0.000,0.998,dup
224513,224515,1.000,1.000,1.000,1.000,0.000,1.000,2.000,1.000,0.000,0.992,dup
224535,226440,1.000,1.000,1.000,1.000,0.000,1.000,1905.000,1.000,0.000,0.999,dup
224542,222480,0.000,0.000,0.000,1.000,0.000,1.000,2062.000,1.000,0.000,0.984,dup
224561,234802,1.000,0.000,0.000,0.333,0.000,1.000,10241.000,-1.000,0.000,0.989,dup
224561,235579,1.000,0.000,0.000,0.333,0.000,1.000,11018.000,-1.000,0.000,0.998,dup
224579,225149,1.000,1.000,1.000,1.000,0.000,1.000,570.000,1.000,0.000,0.996,dup
224594,234290,1.000,1.000,1.000,1.000,0.000,1.000,9696.000,1.000,0.000,0.998,dup
224594,222247,1.000,1.000,1.000,1.000,0.000,1.000,2347.000,1.000,0.000,0.997,dup
224609,227873,1.000,1.000,1.000,1.000,0.000,1.000,3264.000,1.000,0.000,0.992,dup
224611,234543,1.000,1.000,1.000,1.000,0.000,1.000,9932.000,1.000,0.000,0.993,dup
224615,241637,1.000,1.000,0.000,1.000,0.000,1.000,17022.000,1.000,0.000,0.993,dup
224615,244935,1.000,1.000,0.000,0.333,0.000,1.000,20320.000,-1.000,0.000,0.988,dup
224626,220934,1.000,1.000,0.000,1.000,0.000,1.000,3692.000,1.000,0.000,0.999,dup
224628,225041,0.000,0.000,0.000,0.333,0.000,1.000,413.000,-1.000,0.000,0.997,dup
224632,252584,1.000,1.000,1.000,1.000,0.000,1.000,27952.000,1.000,0.000,0.989,dup
224633,238025,1.000,0.000,0.000,1.000,0.000,1.000,13392.000,1.000,0.000,0.998,dup
224633,221333,1.000,1.000,0.000,1.000,0.000,1.000,3300.000,1.000,0.000,0.993,dup
224638,232061,1.000,1.000,1.000,0.333,0.000,1.000,7423.000,-1.000,0.000,0.998,dup
224648,227377,1.000,1.000,1.000,1.000,0.000,1.000,2729.000,1.000,0.000,0.997,dup
224672,224134,1.000,0.000,1.000,1.000,0.000,1.000,538.000,1.000,0.000,0.994,dup
224676,220646,1.000,0.000,0.000,1.000,0.000,1.000,4030.000,1.000,0.000,0.999,dup
224680,248379,1.000,1.000,0.000,1.000,0.000,1.000,23699.000,1.000,0.000,0.997,dup
224708,246956,1.000,1.000,1.000,1.000,0.000,1.000,22248.000,1.000,0.000,0.998,dup
224708,220577,1.000,1.000,0.000,1.000,0.000,1.000,4131.000,1.000,0.000,0.989,dup
224721,219540,1.000,0.000,1.000,0.500,0.000,1.000,5181.000,922337203685477.600,0.000,0.967,dup
224721,219541,1.000,0.000,0.000,1.000,0.000,1.000,5180.000,1.000,0.000,0.967,dup
224721,219542,1.000,0.000,0.000,1.000,0.000,1.000,5179.000,1.000,0.000,0.967,dup
224721,219543,1.000,0.000,0.000,1.000,0.000,1.000,5178.000,1.000,0.000,0.967,dup
224732,237439,1.000,1.000,1.000,1.000,0.000,1.000,12707.000,1.000,0.000,0.998,dup
224732,219530,1.000,1.000,0.000,1.000,0.000,1.000,5202.000,1.000,0.000,0.993,dup
224739,224741,1.000,1.000,1.000,0.333,0.000,1.000,2.000,-1.000,0.000,0.999,dup
224774,224908,0.000,0.000,0.000,1.000,0.000,1.000,134.000,1.000,0.000,0.991,dup
224774,225537,1.000,1.000,0.000,1.000,0.000,1.000,763.000,1.000,0.000,0.998,dup
215119,221532,1.000,1.000,1.000,1.000,0.000,1.000,6413.000,1.000,0.000,0.988,dup
224811,226903,1.000,1.000,1.000,1.000,0.000,1.000,2092.000,1.000,0.000,0.995,dup
224821,237002,1.000,1.000,1.000,1.000,0.000,1.000,12181.000,1.000,0.000,0.997,dup
224828,225060,1.000,0.000,0.000,1.000,0.000,1.000,232.000,1.000,0.000,0.996,dup
224840,231876,1.000,0.000,0.000,1.000,0.000,1.000,7036.000,1.000,0.000,0.995,dup
224842,225076,1.000,1.000,1.000,1.000,0.000,1.000,234.000,1.000,0.000,0.999,dup
224842,225578,1.000,1.000,0.000,1.000,0.000,1.000,736.000,1.000,0.000,0.998,dup
224842,225673,1.000,1.000,1.000,1.000,0.000,1.000,831.000,1.000,0.000,0.998,dup
224843,227770,1.000,0.000,1.000,1.000,0.000,1.000,2927.000,1.000,0.000,0.987,dup
224880,217959,1.000,1.000,0.000,1.000,0.000,1.000,6921.000,1.000,0.000,0.997,dup
224882,220356,1.000,1.000,0.000,1.000,0.000,1.000,4526.000,1.000,0.000,0.988,dup
224908,225537,0.000,0.000,1.000,1.000,0.000,1.000,629.000,1.000,0.000,0.996,dup
224915,225029,0.000,0.000,0.000,1.000,0.000,1.000,114.000,1.000,0.000,0.997,dup
224915,225410,1.000,1.000,0.000,1.000,0.000,1.000,495.000,1.000,0.000,0.995,dup
224915,223756,0.000,0.000,1.000,1.000,0.000,1.000,1159.000,1.000,0.000,0.999,dup
224932,229611,1.000,1.000,1.000,1.000,0.000,1.000,4679.000,1.000,0.000,0.998,dup
224941,227090,1.000,0.000,0.000,1.000,0.000,1.000,2149.000,1.000,0.000,0.995,dup
224945,223690,1.000,0.000,0.000,1.000,0.000,1.000,1255.000,1.000,0.000,0.997,dup
224983,225186,1.000,1.000,1.000,1.000,0.000,1.000,203.000,1.000,0.000,0.998,dup
224983,226407,1.000,1.000,1.000,1.000,0.000,1.000,1424.000,1.000,0.000,0.996,dup
224994,225113,1.000,1.000,1.000,1.000,0.000,1.000,119.000,1.000,0.000,0.996,dup
224997,225696,1.000,1.000,0.000,1.000,0.000,1.000,699.000,1.000,0.000,0.999,dup
224997,222446,1.000,0.000,1.000,1.000,0.000,1.000,2551.000,1.000,0.000,0.996,dup
225004,225123,1.000,1.000,1.000,1.000,0.000,1.000,119.000,1.000,0.000,0.998,dup
225004,216028,1.000,1.000,1.000,1.000,0.000,1.000,8976.000,1.000,0.000,0.994,dup
225004,222509,1.000,1.000,1.000,1.000,0.000,1.000,2495.000,1.000,0.000,0.993,dup
225004,222812,1.000,1.000,1.000,1.000,0.000,1.000,2192.000,1.000,0.000,0.972,dup
225004,224006,1.000,1.000,1.000,1.000,0.000,1.000,998.000,1.000,0.000,0.978,dup
225018,225147,1.000,1.000,1.000,1.000,0.000,1.000,129.000,1.000,0.000,0.999,dup
225022,230231,1.000,1.000,0.000,1.000,0.000,1.000,5209.000,1.000,0.000,0.962,dup
225029,225410,0.000,0.000,0.000,1.000,0.000,1.000,381.000,1.000,0.000,0.988,dup
225029,223756,1.000,0.000,0.000,1.000,0.000,1.000,1273.000,1.000,0.000,0.993,dup
225044,225219,1.000,1.000,1.000,1.000,0.000,1.000,175.000,1.000,0.000,0.998,dup
225047,228854,1.000,1.000,0.000,1.000,0.000,1.000,3807.000,1.000,0.000,0.999,dup
225054,225762,1.000,1.000,0.000,1.000,0.000,1.000,708.000,1.000,0.000,0.995,dup
225054,227615,1.000,0.000,1.000,1.000,0.000,1.000,2561.000,1.000,0.000,0.99,dup
225054,220273,1.000,1.000,1.000,1.000,0.000,1.000,4781.000,1.000,0.000,0.996,dup
225055,229731,0.000,0.000,0.000,1.000,0.000,1.000,4676.000,1.000,0.000,0.99,dup
225055,230373,1.000,1.000,1.000,0.333,0.000,1.000,5318.000,-1.000,0.000,0.999,dup
225055,230382,1.000,1.000,1.000,1.000,0.000,1.000,5327.000,1.000,0.000,0.994,dup
225055,241730,1.000,1.000,1.000,1.000,0.000,1.000,16675.000,1.000,0.000,0.996,dup
225055,242520,1.000,1.000,0.000,1.000,0.000,1.000,17465.000,1.000,0.000,0.994,dup
225055,247979,1.000,1.000,1.000,1.000,0.000,1.000,22924.000,1.000,0.000,0.997,dup
